date,symbol,price,pe_ratio,to_buy,sma_10d,sma_100d,sma_50d,std_10d,sma_10d_1weeks_ago,sma_10d_1months_ago,sma_10d_2months_ago,sma_10d_3months_ago,sma_10d_4months_ago,sma_10d_5months_ago,sma_10d_6months_ago,sma_10d_7months_ago,sma_10d_11months_ago,month,RnD_expenses,revenues,GP,netIncome,dividendsPaid,sector,ebitda,income_lag_days,marketCap,total_debt,balance_lag_days,other_expenses,cashcasheq,netDebt,curr_est_eps,curr_est_rev,future_est_rev,EV,max_in_4M,max4M_lag,min_in_4M,min4M_lag,max_minus_min,var_price_to_minmax,maxPercen_4M,max_in_1M,max1M_lag,min_in_1M,min1M_lag,max_minus_min1M,var_price_to_minmax1M,maxPercen_1M,max_in_2W,max2W_lag,min_in_2W,min2W_lag,max_minus_min2W,var_price_to_minmax2W,maxPercen_2W,max_in_8M,max8M_lag,dist_max8M_4M,min_in_8M,min8M_lag,dist_min8M_4M,max_minus_min8M,var_price_minmax8M,maxPercen_8M,ebitdaMargin,Spread1Mby8M,Spread4Mby8M,Spread1Mby4M,debtToPrice,markRevRatio,eps_growth,pe,peg,PS_to_PEG,netDebtToPrice,dividend_payout_ratio,EVEbitdaRatio,EVGP,EVRevenues,fwdPriceTosale,fwdPriceTosale_diff,var_sma50D,var_sma100D,var_sma10D,var_sma10D_50D,var_sma50D_100D,var_sma10D_100D,relative_std,deriv_1w,deriv_1m,deriv_2m,deriv_3m,deriv_4m,deriv_5m,deriv_6m,deriv_max4M,deriv_min4M,deriv_max8M,deriv_min8M,deriv_1w1m_growth,deriv_1m2m_growth,deriv_3m4m_growth,1W_return,price_to_SMA10d_1W,price_to_SMA10d_5M,1M_return,2M_return,3M_return,4M_return,5M_return,6M_return,7M_return,1y_return,1M_1W_growth,2M_1W_growth,1M1W_2M1W_growth,2M_1M_growth,3M_2M_growth,4M_3M_growth,1Y_6M_growth,price_to_sma_10d_ratio,price_to_sma_50d_ratio,price_to_sma_100d_ratio,sma_10d_to_sma_50d_ratio,sma_10d_to_sma_100d_ratio,sma_50d_to_sma_100d_ratio,smas_above_count,price_above_all_sma,price_below_all_sma,combined_valuation_score,market_cap_quintile,return_to_pe,sma10_yoy_growth
2021-04-14,VST,17.63,-4.19,0,17.61,19.32,19.1,0.18,17.48,18.01,21.13,20.6,18.77,18.87,18.05,18.6,18.51,4,0,3207000000,-1909000000,-2043000000,-74000000,utilities,-1897000000,14,8568579019.0,12081000000,14,34000000,561000000,11520000000,-2.83,1897050734.0,3310224470.0,20088579019.0,23.83,49,16.43,42,7.4,0.16,0.35,18.59,30,16.7,23,1.89,0.49,0.05,17.88,8,17.16,2,0.72,0.65,0.01,23.83,49,0,16.43,42,0,7.4,0.16,0.35,-0.59,0.26,1.0,0.26,1.41,2.67,-1.19,-6.22,5.21,1.95,1.34,0.04,-10.59,-10.52,6.26,2.59,-0.08,-0.08,-0.09,0.0,-0.08,-0.01,-0.09,0.01,0.6,-0.38,-1.75,-0.99,-0.29,-0.25,-0.07,-0.13,0.03,-0.13,0.03,-2.58,-0.78,2.47,0.01,1.01,0.93,-0.02,-0.17,-0.14,-0.06,-0.07,-0.02,-0.05,-0.05,-0.03,-0.17,-0.83,-0.15,0.03,0.1,-0.02,0.0,-0.08,-0.09,-0.08,-0.09,-0.01,1,0,0,-5.53,3,0.02,-4.86
2021-04-14,UAL,56.92,-13.27,0,58.13,48.63,52.92,1.22,57.48,53.54,42.62,43.62,48.22,36.69,36.0,36.71,23.48,4,0,3221000000,-1799000000,-1357000000,0,industrials,-792000000,14,18419312000.0,33659000000,14,-19000000,12666000000,20993000000,-7.08,3259215365.0,5350921492.0,39412312000.0,62.45,28,39.94,72,22.52,0.75,0.1,62.45,28,53.83,21,8.62,0.36,0.1,59.57,7,56.16,2,3.41,0.22,0.05,62.45,28,0,32.6,168,96,29.85,0.81,0.1,-0.25,0.29,0.75,0.38,1.83,5.72,-0.44,-8.04,18.23,3.19,1.14,-0.0,-49.76,-21.91,12.24,3.44,-2.28,0.08,0.17,-0.02,0.1,0.09,0.2,0.02,-2.24,3.38,7.15,4.43,2.18,4.05,3.49,-0.2,0.24,-0.2,0.14,-1.66,-0.53,1.04,-0.01,0.99,1.55,0.06,0.34,0.3,0.18,0.55,0.58,0.55,1.42,0.07,0.35,-0.79,0.26,-0.02,-0.1,0.53,-0.02,0.08,0.17,0.1,0.2,0.09,2,0,0,-15.37,4,-0.04,147.57
2021-04-14,HIMS,12.29,-36.15,1,13.05,15.02,16.19,0.6,13.26,14.37,22.41,16.37,11.54,10.14,10.43,10.79,9.98,4,0,52314000,40247000,-51404000,0,consumer defensive,-48015000,14,2358727733.0,0,14,-2905000,88169000,-88169000,-0.11,48713985.0,56488550.0,2270558733.0,24.46,65,12.05,117,12.41,0.02,0.99,16.38,29,12.12,1,4.26,0.04,0.33,14.08,9,12.12,1,1.96,0.09,0.15,24.46,65,0,10.02,168,51,14.44,0.16,0.99,-0.92,0.3,0.86,0.34,0.0,45.09,-0.23,-113.53,488.61,10.84,-0.04,-0.0,-47.29,56.42,43.4,41.76,-3.33,-0.24,-0.18,-0.06,-0.19,0.08,-0.13,0.05,-3.88,-2.08,-5.06,-1.36,0.19,0.43,0.31,-0.19,0.0,-0.19,0.01,0.87,-0.59,-8.25,-0.07,0.93,1.21,-0.14,-0.45,-0.25,0.06,0.21,0.18,0.14,0.23,-0.08,-0.41,-0.81,-0.36,0.37,0.42,0.05,-0.06,-0.24,-0.18,-0.19,-0.13,0.08,0,0,1,96.05,2,0.0,30.76
2021-04-14,DAL,48.17,-26.04,0,49.35,43.62,46.96,1.06,48.57,47.93,41.31,40.08,41.83,33.46,31.97,31.63,21.56,4,0,4150000000,-2196000000,-1177000000,0,industrials,-662000000,14,30684290000.0,35265000000,14,36000000,8460000000,26805000000,-3.13,3941825948.0,6216183073.0,57489290000.0,51.65,8,37.82,72,13.83,0.75,0.07,51.65,8,45.61,21,6.04,0.42,0.07,51.65,8,48.17,0,3.48,0.0,0.07,51.65,8,0,27.27,236,164,24.38,0.86,0.07,-0.16,0.25,0.57,0.44,1.15,7.39,-0.56,-15.39,27.51,3.72,0.87,-0.0,-86.84,-26.18,13.85,4.94,-2.46,0.03,0.1,-0.02,0.05,0.08,0.13,0.02,-1.6,0.24,3.43,2.7,1.59,2.94,2.7,-0.43,0.14,-0.43,0.09,-7.67,-0.93,0.7,-0.01,0.99,1.44,0.01,0.17,0.2,0.15,0.44,0.51,0.52,1.23,0.01,0.18,-0.92,0.16,0.03,-0.04,0.48,-0.02,0.03,0.1,0.05,0.13,0.08,2,0,0,-25.22,5,-0.01,128.9
2021-04-14,FTI,7.51,9.16,1,7.64,8.2,8.13,0.23,7.79,8.8,8.7,9.22,7.86,5.37,5.53,6.0,6.18,4,16500000,1632000000,1200000,368200000,0,energy,121900000,14,3364094864.0,2531100000,14,43300000,752800000,1778300000,-0.07,1522695002.0,1611978214.0,5142394864.0,10.5,92,7.02,55,3.48,0.14,0.4,8.72,30,7.26,1,1.46,0.17,0.16,7.98,13,7.26,1,0.72,0.35,0.06,10.5,92,0,4.37,168,113,6.13,0.51,0.4,0.07,0.24,0.57,0.42,0.75,2.06,-0.84,-102.78,123.06,59.7,0.53,0.0,42.19,4285.33,3.15,2.09,0.03,-0.08,-0.08,-0.02,-0.06,-0.01,-0.07,0.03,-1.12,-1.29,-0.59,-0.57,-0.09,0.43,0.33,-0.03,0.01,-0.03,0.02,-0.13,1.17,5.51,-0.04,0.96,1.4,-0.15,-0.14,-0.19,-0.04,0.4,0.36,0.25,0.22,-0.11,-0.1,0.1,0.01,-0.06,0.17,-0.11,-0.02,-0.08,-0.08,-0.06,-0.07,-0.01,0,0,1,1086.95,2,0.0,23.62
2021-04-14,CCL,27.94,-15.52,1,28.05,23.24,25.83,0.83,26.82,27.3,20.6,20.55,22.17,15.17,15.08,17.52,13.35,4,0,26000000,-509000000,-1973000000,-344000000,consumer cyclical,-993000000,45,31628080000.0,32729000000,45,-61000000,9674000000,23055000000,-1.54,197358536.0,185287919.0,54683080000.0,29.79,30,18.67,75,11.12,0.83,0.07,29.79,30,24.85,21,4.94,0.63,0.07,29.3,5,26.86,13,2.44,0.44,0.05,29.79,30,0,12.3,168,93,17.49,0.89,0.07,-38.19,0.28,0.64,0.44,1.03,1216.46,0.05,-18.14,-367.83,-0.3,0.73,0.17,-55.07,-107.43,2103.2,170.7,-1045.77,0.08,0.2,-0.0,0.09,0.11,0.21,0.03,4.48,0.64,3.67,2.46,1.44,2.55,2.14,-0.06,0.12,-0.06,0.09,6.0,-0.83,0.71,0.04,1.04,1.84,0.02,0.36,0.36,0.26,0.84,0.85,0.59,1.09,-0.02,0.3,-1.06,0.33,0.0,-0.07,0.13,-0.0,0.08,0.2,0.09,0.21,0.11,2,0,0,-137.12,5,-0.02,110.11
2022-12-02,ASTS,5.82,-9.7,0,6.29,8.12,6.87,0.35,7.07,6.43,7.62,11.79,6.62,6.49,7.83,7.72,8.22,12,28035000,4168000,1643000,-32052000,0,technology,-39308000,63,760539720.0,12818000,63,1172000,198869000,-186051000,-1.03,4559854.0,3675000.0,574488720.0,13.93,108,5.75,1,8.18,0.01,1.39,8.83,21,5.75,1,3.08,0.02,0.52,6.66,9,5.75,1,0.91,0.08,0.14,13.93,108,0,5.75,1,0,8.18,0.01,1.39,-9.43,0.38,1.0,0.38,0.02,182.47,-0.8,-5.65,7.1,0.04,-0.24,-0.0,-14.62,349.66,137.83,206.95,24.48,-0.15,-0.28,-0.07,-0.08,-0.15,-0.23,0.06,-5.0,-0.61,-0.9,-1.99,-0.2,-0.13,-0.34,-0.08,0.07,-0.08,0.07,7.2,-0.32,8.95,-0.18,0.82,0.9,-0.09,-0.24,-0.51,-0.12,-0.1,-0.26,-0.25,-0.29,0.1,-0.07,-2.38,-0.16,-0.35,0.78,-0.05,-0.07,-0.15,-0.28,-0.08,-0.23,-0.15,0,0,1,84.12,1,0.09,-23.48
2022-12-02,CCL,10.0,-7.87,1,9.67,9.29,8.69,0.25,9.9,8.61,9.36,9.73,9.32,9.65,13.24,18.41,20.35,12,0,3839000000,174000000,-1598000000,0,consumer cyclical,-541000000,2,12600000000.0,35881000000,2,568000000,4029000000,31852000000,-0.88,3931120961.0,4318393950.0,44452000000.0,11.19,108,6.38,53,4.81,0.75,0.12,11.16,17,8.56,23,2.6,0.55,0.12,10.0,0,9.32,11,0.68,1.0,0.0,20.22,241,133,6.38,53,0,13.84,0.26,1.02,-0.14,0.19,0.35,0.54,2.85,3.28,-0.32,-11.33,35.69,10.87,2.53,-0.0,-82.17,255.47,11.58,2.92,-0.36,0.15,0.08,0.03,0.11,-0.06,0.04,0.02,0.4,1.39,0.32,0.09,0.17,0.07,-0.54,-0.01,0.07,-0.04,0.07,-0.71,3.34,-0.47,0.01,1.01,1.04,0.16,0.07,0.03,0.07,0.04,-0.24,-0.46,-0.51,0.15,0.06,1.6,-0.08,-0.04,0.04,-0.35,0.03,0.15,0.08,0.11,0.04,-0.06,3,1,0,49.42,4,-0.0,-52.48
2024-02-20,NEM,33.19,-10.31,1,33.09,37.48,37.14,0.56,33.69,37.23,40.14,35.57,39.21,39.56,39.33,44.1,44.64,2,68000000,3920000000,-315000000,-3150000000,-461000000,basic materials,-1100000000,51,38268070000.0,9556000000,51,-3000000,3013000000,6543000000,0.44,3435700239.0,3660842335.0,44811070000.0,42.38,55,32.04,7,10.34,0.11,0.28,35.61,19,32.04,7,3.57,0.32,0.07,33.65,13,32.04,7,1.61,0.71,0.01,45.47,222,167,32.04,7,0,13.43,0.09,0.37,-0.28,0.27,0.77,0.35,0.25,9.76,-0.18,75.75,-422.1,-43.24,0.17,0.15,-40.74,-142.26,11.43,10.45,0.69,-0.11,-0.11,0.0,-0.11,-0.01,-0.12,0.02,-2.0,-4.04,-3.48,-0.79,-1.51,-1.27,-1.02,-0.17,0.16,-0.06,0.16,-0.5,0.16,-0.47,-0.01,0.99,0.84,-0.11,-0.17,-0.07,-0.15,-0.16,-0.16,-0.25,-0.26,-0.1,-0.16,-0.41,-0.07,0.13,-0.09,-0.12,0.0,-0.11,-0.11,-0.11,-0.12,-0.01,1,0,0,-132.34,5,-0.0,-25.87
2024-02-20,HRB,46.11,-34.67,0,46.87,45.31,47.02,0.58,46.77,46.23,46.62,44.45,43.19,39.92,36.36,32.69,35.51,2,0,179083000,-120744000,-189755000,-46901000,consumer cyclical,-231404000,51,6744648030.0,2684202000,51,0,338224000,2345978000,-1.56,169449667.0,2137464000.0,9090626030.0,49.0,49,40.91,116,8.09,0.64,0.06,48.24,22,45.71,12,2.53,0.16,0.05,47.55,5,45.71,12,1.84,0.22,0.03,49.0,49,0,31.07,230,114,17.93,0.84,0.06,-1.29,0.14,0.45,0.31,0.4,37.66,-3.95,-29.51,7.46,0.2,0.35,0.25,-39.28,-75.29,50.76,3.16,-34.51,-0.02,0.02,-0.02,-0.0,0.04,0.03,0.01,-2.64,-0.12,-0.25,0.55,0.73,1.24,1.62,-0.06,0.04,-0.06,0.07,21.0,-0.53,-0.24,-0.01,0.99,1.16,-0.0,-0.01,0.04,0.07,0.16,0.27,0.41,0.3,0.01,0.0,2.63,-0.01,0.05,0.03,0.02,-0.02,-0.02,0.02,-0.0,0.03,0.04,1,0,0,-34.15,3,-0.0,31.99
2024-02-20,LEG,20.46,-9.39,0,21.1,24.14,24.32,1.41,22.36,24.7,26.42,23.31,24.76,26.2,28.72,29.8,31.55,2,0,1115100000,182400000,-297500000,-61300000,consumer cyclical,-321999999,51,2798928000.0,2195400000,51,100000,365500000,1829900000,0.27,1106059250.0,1111962750.0,4628828000.0,27.05,68,19.8,4,7.25,0.09,0.32,24.23,22,19.8,4,4.43,0.15,0.18,23.28,12,19.8,4,3.48,0.19,0.14,30.55,203,135,19.8,4,0,10.75,0.06,0.49,-0.29,0.41,0.67,0.61,0.78,2.51,-0.11,75.78,-682.0,-271.71,0.65,0.21,-14.38,25.38,4.15,2.52,0.01,-0.16,-0.15,-0.03,-0.13,0.01,-0.13,0.07,-7.6,-4.24,-2.98,-0.95,-1.08,-1.15,-1.38,-0.1,0.17,-0.05,0.17,0.79,0.42,-0.12,-0.08,0.92,0.78,-0.17,-0.23,-0.12,-0.17,-0.22,-0.29,-0.31,-0.35,-0.09,-0.15,-0.38,-0.07,0.13,-0.06,-0.09,-0.03,-0.16,-0.15,-0.13,-0.13,0.01,0,0,1,-148.81,2,-0.0,-33.12
2024-02-20,AIV,7.67,-7.17,0,7.53,7.05,7.62,0.11,7.48,7.73,7.4,6.45,6.41,7.34,8.1,8.62,7.32,2,0,49352000,12559000,-151500000,0,real estate,-127483000,51,1083027010.0,1277921000,51,-12279000,139267000,1138654000,-0.06,48776000.0,49846000.0,2221681010.0,7.98,54,5.68,113,2.3,0.87,0.04,7.73,29,7.34,7,0.39,0.85,0.01,7.68,5,7.34,7,0.34,0.97,0.0,8.89,214,160,5.68,113,0,3.21,0.62,0.16,-2.58,0.12,0.72,0.17,1.18,21.94,0.5,-127.83,-255.67,-11.65,1.05,-0.0,-17.43,176.9,45.02,21.73,-0.22,0.01,0.09,0.02,-0.01,0.08,0.07,0.01,0.76,-0.06,0.13,0.41,0.31,0.07,-0.07,-0.01,0.02,-0.01,0.02,-13.67,-1.44,0.29,0.03,1.03,1.04,-0.01,0.04,0.19,0.2,0.04,-0.05,-0.11,0.05,-0.03,0.01,-3.99,0.04,0.15,0.01,0.11,0.02,0.01,0.09,-0.01,0.07,0.08,3,1,0,-56.01,1,-0.0,2.87
2023-07-13,ZETA,8.94,-26.29,0,8.4,9.42,8.63,0.3,8.35,9.0,8.73,10.31,10.59,9.44,8.48,8.61,6.63,7,17343000,171817000,109780000,-52159000,0,technology,-36457000,13,1805446560.0,183942000,13,-2838000,117066000,66876000,-0.28,161972305.0,178889747.0,1872322560.0,10.83,104,7.98,7,2.85,0.34,0.21,9.13,28,7.98,7,1.15,0.83,0.02,8.94,0,7.98,7,0.96,1.0,0.0,11.02,132,28,7.88,197,190,3.14,0.34,0.23,-0.21,0.37,0.91,0.4,0.1,10.51,-0.01,-32.09,3125.87,297.48,0.04,-0.0,-51.36,17.06,10.9,10.09,-0.42,0.04,-0.05,0.06,-0.03,-0.08,-0.11,0.03,2.36,-0.06,0.1,-0.46,-0.41,-0.1,0.08,-0.02,0.14,-0.02,0.01,-40.33,-1.57,0.11,0.07,1.07,0.95,-0.01,0.02,-0.13,-0.16,-0.05,0.05,0.04,0.35,-0.07,-0.04,0.66,0.03,-0.15,-0.03,0.28,0.06,0.04,-0.05,-0.03,-0.11,-0.08,2,0,0,764.87,2,0.0,26.7
2023-07-13,MU,64.53,-37.3,1,62.97,62.23,65.31,1.25,64.55,67.49,61.12,60.77,56.21,61.1,55.19,55.0,62.59,7,758000000,3752000000,-668000000,-1892000000,-126000000,technology,322000000,42,70660350000.0,13848000000,42,48000000,9298000000,4550000000,-1.61,3649706046.0,3956215908.0,75210350000.0,73.93,48,54.13,120,19.8,0.53,0.15,69.12,29,60.65,6,8.47,0.46,0.07,64.53,0,60.65,6,3.88,1.0,0.0,73.93,48,0,49.12,197,77,24.81,0.62,0.15,0.09,0.34,0.8,0.43,0.2,18.83,-0.29,-40.07,138.4,7.35,0.06,0.07,233.57,-112.59,20.05,17.86,-0.97,-0.01,0.04,0.02,-0.04,0.05,0.01,0.02,-0.08,-2.96,1.71,1.25,2.08,0.69,1.56,-0.2,0.09,-0.2,0.08,-0.97,-2.74,-0.4,-0.0,1.0,1.06,-0.04,0.06,0.06,0.15,0.06,0.17,0.17,0.03,-0.04,0.06,-1.78,0.1,0.01,0.08,-0.12,0.02,-0.01,0.04,-0.04,0.01,0.05,2,0,0,54.83,5,-0.0,0.61
2023-07-13,WDC,39.36,-17.65,1,38.07,36.98,37.7,0.56,37.89,39.72,33.33,36.96,37.5,43.12,35.78,35.43,48.53,7,458000000,2672000000,92000000,-715000000,0,technology,-456000000,13,12713280000.0,7070000000,13,193000000,2023000000,5047000000,-2.02,2526246990.0,2655128923.0,17760280000.0,41.08,28,32.09,79,8.99,0.81,0.04,41.08,28,37.36,7,3.72,0.54,0.04,39.36,0,37.36,7,2.0,1.0,0.0,44.97,167,139,30.21,197,118,14.76,0.62,0.14,-0.17,0.25,0.61,0.41,0.56,4.76,-0.05,-19.49,357.88,75.22,0.4,-0.0,-38.95,193.05,6.65,4.79,0.03,0.04,0.06,0.03,0.01,0.02,0.03,0.01,5.88,-0.36,3.02,0.8,0.46,-0.75,0.6,-0.06,0.09,-0.03,0.05,-17.33,-1.12,0.72,0.04,1.04,0.91,-0.01,0.18,0.06,0.05,-0.09,0.1,0.11,-0.19,-0.05,0.14,-1.34,0.19,-0.1,-0.01,-0.26,0.03,0.04,0.06,0.01,0.03,0.02,3,1,0,123.12,4,-0.0,-21.55
2022-06-09,NCLH,13.76,-5.86,0,15.51,19.19,18.34,0.67,15.23,19.38,21.18,18.07,21.23,21.72,19.84,27.0,28.63,6,0,521940000,-213473000,-982714000,0,consumer cyclical,-493292000,70,5744472911.0,13573259000,70,179076000,2136840000,11436419000,-1.55,737483819.0,1263531700.0,17180891911.0,22.75,113,13.29,16,9.46,0.05,0.65,16.97,23,13.29,16,3.68,0.13,0.23,16.2,13,13.76,0,2.44,0.0,0.18,28.92,216,103,13.29,16,0,15.63,0.03,1.1,-0.95,0.24,0.61,0.39,2.36,11.01,-0.43,-8.89,20.51,1.86,1.99,-0.0,-34.83,-80.48,32.92,4.55,-6.46,-0.25,-0.28,-0.11,-0.15,-0.04,-0.19,0.05,-5.88,-5.62,-3.71,-1.44,-1.87,-1.59,-1.01,-0.08,0.03,-0.07,0.03,0.05,0.51,-0.23,-0.1,0.9,0.63,-0.29,-0.35,-0.24,-0.35,-0.37,-0.31,-0.49,-0.52,-0.21,-0.28,-0.24,-0.08,0.17,-0.15,-0.31,-0.11,-0.25,-0.28,-0.15,-0.19,-0.04,0,0,1,-25.92,3,0.03,-45.83
2022-06-09,AAL,15.47,-6.14,0,16.88,17.13,17.67,0.81,16.94,18.6,17.7,15.53,16.9,18.51,17.57,20.46,21.15,6,0,8899000000,51000000,-1635000000,0,industrials,-1051000000,70,10060852620.0,44198000000,70,1293000000,376000000,43822000000,-2.39,8786959079.0,13331240827.0,53882852620.0,20.22,49,12.84,94,7.38,0.36,0.31,18.13,13,15.47,0,2.66,0.0,0.17,18.13,13,15.47,0,2.66,0.0,0.17,22.26,212,163,12.84,94,0,9.42,0.28,0.44,-0.12,0.28,0.78,0.36,4.39,1.13,-1.32,-6.46,4.9,4.33,4.36,-0.0,-51.27,1056.53,6.05,0.75,-0.38,-0.12,-0.1,-0.08,-0.04,0.03,-0.01,0.05,-5.88,-3.13,-1.11,-0.02,-0.36,-0.61,-0.35,-0.1,0.03,-0.03,0.03,0.88,1.81,-0.94,-0.09,0.91,0.84,-0.17,-0.13,-0.0,-0.08,-0.16,-0.12,-0.24,-0.27,-0.09,-0.04,1.08,0.05,0.14,-0.08,-0.17,-0.08,-0.12,-0.1,-0.04,-0.01,0.03,0,0,1,250.92,4,0.0,-20.19
2022-06-09,MSTR,21.78,-18.78,1,23.36,37.19,32.87,1.4,21.92,34.35,48.68,42.44,37.65,54.39,65.53,78.04,63.16,6,33523000,119277000,93600000,-130751000,0,technology,-165044000,70,2461105152.0,2435821000,70,2225000,92677000,2343144000,0.14,127234475.0,123317099.0,4804249152.0,52.0,72,16.82,29,35.18,0.14,1.39,26.47,9,16.82,29,9.65,0.51,0.22,26.47,9,21.78,0,4.69,0.0,0.22,86.0,213,141,16.82,29,0,69.18,0.07,2.95,-1.38,0.14,0.51,0.27,0.99,20.63,-1.18,151.94,-128.61,-6.23,0.95,-0.0,-29.11,51.33,40.28,19.96,-0.68,-0.34,-0.41,-0.07,-0.29,-0.12,-0.37,0.06,-0.56,-12.57,-13.45,-6.89,-3.97,-6.52,-7.29,-0.42,0.17,-0.3,0.17,-0.96,-0.07,0.74,-0.01,0.99,0.4,-0.37,-0.55,-0.49,-0.42,-0.6,-0.67,-0.72,-0.66,-0.36,-0.55,-0.34,-0.29,0.15,0.13,0.04,-0.07,-0.34,-0.41,-0.29,-0.37,-0.12,0,0,1,11.39,2,-0.0,-63.01
2022-06-09,MGNI,10.45,-30.74,0,11.0,12.02,11.05,0.33,10.62,10.1,13.48,13.14,13.33,16.96,17.63,25.49,34.67,6,23043000,118075000,58679000,-44593000,0,communication services,6989000,70,1383924850.0,805725000,70,1263000,204589000,601136000,0.08,106994667.0,124517000.0,1985060850.0,14.74,72,8.96,29,5.78,0.26,0.41,11.56,7,8.96,29,2.6,0.57,0.11,11.56,7,10.45,0,1.11,0.0,0.11,30.58,233,161,8.96,29,0,21.62,0.07,1.93,0.06,0.12,0.27,0.45,0.58,11.72,1.21,134.98,111.99,9.55,0.43,-0.0,284.03,33.83,16.81,11.11,-0.61,-0.05,-0.13,-0.05,-0.0,-0.08,-0.08,0.03,-0.68,0.35,-1.52,-0.9,-0.72,-1.3,-1.2,-0.06,0.05,-0.09,0.05,-2.94,-1.23,0.25,-0.02,0.98,0.62,0.03,-0.22,-0.2,-0.22,-0.38,-0.41,-0.59,-0.7,0.05,-0.21,-1.24,-0.25,0.03,-0.01,-0.49,-0.05,-0.05,-0.13,-0.0,-0.08,-0.08,0,0,1,141.21,1,-0.0,-68.27
2022-06-09,DAL,36.75,-24.83,0,39.65,39.4,40.24,1.56,39.75,42.36,38.6,36.26,40.43,39.87,36.85,41.39,43.28,6,0,9348000000,-68000000,-940000000,0,industrials,-420000000,70,23446500000.0,33500000000,70,408000000,7705000000,25795000000,-1.26,8773571823.0,12372101307.0,49241500000.0,44.73,49,30.11,94,14.62,0.45,0.22,42.23,13,36.67,28,5.56,0.01,0.15,42.23,13,36.75,0,5.48,0.0,0.15,44.73,49,0,30.11,94,0,14.62,0.45,0.22,-0.04,0.38,1.0,0.38,1.43,2.51,-2.37,-29.15,12.3,4.91,1.1,-0.0,-117.24,-724.14,5.27,1.9,-0.61,-0.09,-0.07,-0.07,-0.01,0.02,0.01,0.04,-12.0,-5.61,-0.93,0.16,-0.92,-0.62,-0.02,-0.16,0.07,-0.16,0.07,1.14,5.06,-1.18,-0.08,0.92,0.92,-0.13,-0.05,0.01,-0.09,-0.08,-0.0,-0.11,-0.15,-0.06,0.03,-3.07,0.1,0.06,-0.1,-0.15,-0.07,-0.09,-0.07,-0.01,0.01,0.02,0,0,1,-214.56,5,-0.0,-8.39
2022-11-01,HRB,41.38,-39.41,0,41.07,40.76,42.88,0.41,40.38,43.99,46.14,38.73,34.71,34.19,27.56,26.04,24.53,11,0,179985000,19727000,-167367000,-43093000,consumer cyclical,-171876000,32,6377444220.0,1907812000,32,120599000,322824000,1584988000,-1.08,181763333.0,148888333.0,7962432220.0,48.44,75,36.45,117,11.99,0.41,0.17,41.65,4,38.05,25,3.6,0.93,0.01,41.65,4,40.3,13,1.35,0.8,0.01,48.44,75,0,23.77,175,58,24.67,0.71,0.17,-0.95,0.15,0.49,0.3,0.3,35.43,0.37,-38.14,-104.1,-2.94,0.25,0.26,-46.33,403.63,44.24,42.83,7.4,-0.03,0.02,0.01,-0.04,0.05,0.01,0.01,4.0,-2.61,-2.38,0.88,1.67,1.44,2.3,-0.09,0.04,-0.09,0.1,-2.53,0.1,-0.47,0.02,1.02,1.21,-0.06,-0.1,0.07,0.19,0.21,0.5,0.59,0.69,-0.08,-0.12,-0.34,-0.05,0.19,0.12,0.12,0.01,-0.03,0.02,-0.04,0.01,0.05,2,0,0,53.77,3,-0.0,67.43
2022-11-01,CELH,30.19,-37.74,1,29.32,29.34,31.75,0.99,28.94,31.24,35.58,28.15,20.78,20.96,18.28,19.21,23.96,11,100000,188233000,78650000,-181896000,-4596000,consumer defensive,-147076000,32,6901071569.0,1387000,32,0,592134000,-590747000,0.03,162013683.0,180102980.0,6310324569.0,38.7,68,24.11,112,14.59,0.42,0.28,31.45,28,27.56,18,3.89,0.68,0.04,30.57,4,27.85,12,2.72,0.86,0.01,38.7,68,0,13.77,175,63,24.93,0.66,0.28,-0.78,0.16,0.59,0.27,0.0,36.66,0.41,870.81,2132.36,58.16,-0.09,0.03,-42.91,80.23,33.52,38.32,1.65,-0.05,0.03,0.03,-0.08,0.08,-0.0,0.03,5.0,-1.05,-2.69,0.68,2.35,1.85,1.98,-0.13,0.05,-0.13,0.09,-5.76,-0.61,-0.71,0.04,1.04,1.44,-0.03,-0.15,0.07,0.45,0.44,0.65,0.57,0.26,-0.07,-0.19,-0.61,-0.12,0.26,0.35,-0.24,0.03,-0.05,0.03,-0.08,-0.0,0.08,2,0,0,760.12,3,0.0,22.37
2022-11-01,U,28.93,-34.44,1,29.14,38.53,35.25,0.69,30.0,33.7,44.8,37.32,40.23,39.21,77.57,98.49,179.2,11,248380000,322881000,210978000,-250021000,0,technology,-193928000,32,10162067520.0,1729985000,32,0,1239337000,490648000,-0.15,326079543.0,437859237.0,10652715520.0,58.47,81,27.88,5,30.59,0.03,1.02,36.32,28,27.88,5,8.44,0.12,0.26,30.51,12,27.88,5,2.63,0.4,0.05,108.64,211,130,27.88,5,0,80.76,0.01,2.76,-0.6,0.1,0.38,0.28,0.17,31.47,-1.08,-193.24,179.19,5.69,0.05,-0.0,-54.93,50.49,32.99,23.21,-8.26,-0.18,-0.25,-0.01,-0.17,-0.09,-0.24,0.02,-4.28,-4.77,-7.93,-2.8,-2.82,-2.06,-8.11,-0.36,0.21,-0.38,0.21,-0.1,-0.4,-0.01,-0.04,0.96,0.74,-0.14,-0.35,-0.22,-0.28,-0.26,-0.63,-0.71,-0.84,-0.11,-0.33,-0.67,-0.25,0.2,-0.07,-0.57,-0.01,-0.18,-0.25,-0.17,-0.24,-0.09,0,0,1,-4.62,4,0.0,-83.74
