date,symbol,price,est_eps_growth,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,sma_50d,std_10d,sma_10d_1weeks_ago,sma_10d_1months_ago,sma_10d_2months_ago,sma_10d_3months_ago,sma_10d_4months_ago,sma_10d_5months_ago,sma_10d_6months_ago,sma_10d_7months_ago,sma_10d_11months_ago,month,RnD_expenses,revenues,GP,netIncome,dividendsPaid,sector,ebitda,income_lag_days,marketCap,total_debt,balance_lag_days,other_expenses,cashcasheq,netDebt,curr_est_eps,curr_est_rev,future_est_rev,EV,max_in_4M,max4M_lag,min_in_4M,min4M_lag,max_minus_min,var_price_to_minmax,maxPercen_4M,max_in_1M,max1M_lag,min_in_1M,min1M_lag,max_minus_min1M,var_price_to_minmax1M,maxPercen_1M,max_in_2W,max2W_lag,min_in_2W,min2W_lag,max_minus_min2W,var_price_to_minmax2W,maxPercen_2W,max_in_8M,max8M_lag,dist_max8M_4M,min_in_8M,min8M_lag,dist_min8M_4M,max_minus_min8M,var_price_minmax8M,maxPercen_8M,ebitdaMargin,Spread1Mby8M,Spread4Mby8M,Spread1Mby4M,debtToPrice,markRevRatio,eps_growth,pe,peg,PS_to_PEG,netDebtToPrice,dividend_payout_ratio,EVEbitdaRatio,EVGP,EVRevenues,fwdPriceTosale,fwdPriceTosale_diff,var_sma50D,var_sma100D,var_sma10D,var_sma10D_50D,var_sma50D_100D,var_sma50D_200D,var_sma10D_100D,var_sma10D_200D,relative_std,deriv_1w,deriv_1m,deriv_2m,deriv_3m,deriv_4m,deriv_5m,deriv_6m,deriv_min4M,deriv_max8M,deriv_min8M,deriv_1w1m_growth,deriv_1m2m_growth,deriv_3m4m_growth,1W_return,price_to_SMA10d_1W,price_to_SMA10d_5M,1M_return,2M_return,3M_return,4M_return,5M_return,6M_return,7M_return,1y_return,1M_1W_growth,2M_1W_growth,1M1W_2M1W_growth,2M_1M_growth,3M_2M_growth,4M_3M_growth,1Y_6M_growth,price_to_sma_10d_ratio,price_to_sma_50d_ratio,price_to_sma_100d_ratio,price_to_sma_200d_ratio,sma_10d_to_sma_50d_ratio,sma_10d_to_sma_100d_ratio,sma_10d_to_sma_200d_ratio,sma_50d_to_sma_100d_ratio,sma_50d_to_sma_200d_ratio,sma_100d_to_sma_200d_ratio,golden_cross,death_cross,smas_above_count,price_above_all_sma,price_below_all_sma,combined_valuation_score,market_cap_quintile,return_to_pe,sma10_yoy_growth
2024-05-31,UBER,64.56,0.42,0,64.48,58.55,71.45,61.0,70.6,0.69,65.16,69.36,78.04,78.34,65.32,61.95,55.42,42.61,43.27,5,790000000,10131000000,3963000000,-654000000,0,technology,-316000000,61,134185829520,11161000000,61,48000000,5827000000,5334000000,0.22,10094869025,10568275713,139519829520,82.14,88,62.91,2,19.23,0.09,0.27,73.82,25,62.91,2,10.91,0.15,0.14,66.09,9,62.91,2,3.18,0.52,0.02,82.14,88,0,40.09,218,216,42.05,0.58,0.27,-0.03,0.26,0.46,0.57,0.08,13.25,0.42,293.02,700.9,52.92,0.04,-0.0,-441.52,35.21,13.77,12.7,-0.55,-0.09,-0.1,0.0,-0.09,-0.01,0.16,-0.1,0.06,0.01,-2.4,-4.8,-6.74,-4.59,-0.19,0.52,1.52,0.83,-0.2,0.11,-0.5,-0.29,23.18,-0.01,0.99,1.04,-0.07,-0.17,-0.18,-0.01,0.04,0.16,0.52,0.49,-0.06,-0.17,-0.63,-0.11,-0.0,0.2,0.28,0.0,-0.09,-0.1,0.06,-0.09,-0.1,0.06,-0.01,0.16,0.17,1,0,2,0,0,146.9,4,-0.0,49.02
2024-06-12,UBER,73.15,0.42,0,67.24,59.61,71.82,61.94,68.95,2.96,64.46,68.25,75.82,79.12,68.87,60.2,59.43,47.33,43.34,6,790000000,10131000000,3963000000,-654000000,0,technology,-316000000,73,152039861050,11161000000,73,48000000,5827000000,5334000000,0.22,10094869025,10568275713,157373861050,82.14,100,62.91,14,19.23,0.53,0.12,73.6,0,62.91,14,10.69,0.96,0.01,73.6,0,62.94,9,10.66,0.96,0.01,82.14,100,0,40.09,230,216,42.05,0.79,0.12,-0.03,0.25,0.46,0.56,0.07,15.01,0.42,332.0,794.16,52.92,0.04,-0.0,-498.02,39.71,15.53,14.39,-0.62,0.06,0.02,0.09,-0.02,-0.04,0.11,-0.06,0.09,0.04,34.76,4.9,-1.33,-1.99,1.07,2.59,2.29,0.73,-0.09,0.14,6.09,-4.67,-2.86,0.13,1.13,1.22,0.07,-0.04,-0.08,0.06,0.22,0.23,0.55,0.69,-0.06,-0.15,-0.63,-0.1,-0.04,0.15,0.37,0.09,0.06,0.02,0.18,-0.02,-0.06,0.09,-0.04,0.11,0.16,1,0,4,1,0,166.96,5,-0.0,55.15
2022-04-28,COP,97.55,0.22,0,97.73,74.41,89.43,76.96,97.89,4.35,100.9,101.27,90.21,86.59,70.96,72.4,75.34,61.94,55.99,4,0,17762000000,7607000000,5759000000,-864000000,energy,8737000000,28,125819112050,18746000000,28,883000000,6414000000,12332000000,3.17,17321882875,19560587714,138151112050,107.52,34,71.68,118,35.84,0.72,0.1,104.11,10,88.77,1,15.34,0.57,0.07,104.11,10,88.77,1,15.34,0.57,0.07,107.52,34,0,54.42,239,121,53.1,0.81,0.1,0.49,0.29,0.67,0.43,0.15,7.08,0.22,30.77,141.44,19.97,0.1,-0.15,15.81,18.16,7.78,6.43,-0.65,-0.0,0.09,-0.0,-0.0,0.09,0.27,0.09,0.27,0.04,-13.4,-3.72,3.67,3.65,6.65,5.03,3.7,0.22,-0.29,0.18,2.6,-2.01,-0.45,-0.03,0.97,1.35,-0.04,0.08,0.13,0.37,0.35,0.29,0.57,0.74,-0.0,0.12,-1.03,0.12,0.04,0.22,0.35,-0.0,-0.0,0.09,0.27,-0.0,0.09,0.27,0.09,0.27,0.16,1,0,2,0,0,51.55,4,0.0,74.55
2022-04-28,FDX,206.85,0.48,1,205.06,251.29,232.21,242.76,215.47,3.17,205.4,224.1,222.6,247.7,248.36,247.03,232.8,240.66,310.35,4,0,23641000000,4891000000,1112000000,-198000000,industrials,2630000000,59,53987850000,37354000000,59,3458000000,6065000000,31289000000,4.65,23409083562,24500897990,85276850000,266.79,113,196.15,1,70.64,0.15,0.29,241.57,30,196.15,1,45.42,0.24,0.17,214.07,8,196.15,1,17.92,0.6,0.03,268.98,238,125,196.15,1,0,72.83,0.15,0.3,0.11,0.62,0.97,0.64,0.69,2.28,0.48,44.47,93.35,40.88,0.58,-0.18,32.42,17.44,3.61,2.2,-0.08,-0.04,-0.11,0.01,-0.05,-0.07,-0.11,-0.12,-0.16,0.02,5.8,-17.25,-7.88,-13.62,-10.38,-8.04,-4.33,10.7,-0.26,10.7,-1.34,1.19,0.31,0.01,1.01,0.84,-0.08,-0.07,-0.16,-0.17,-0.16,-0.11,-0.14,-0.33,-0.08,-0.08,0.08,0.01,-0.1,-0.0,-0.25,0.01,-0.04,-0.11,-0.15,-0.05,-0.12,-0.16,-0.07,-0.11,-0.04,0,1,1,0,0,46.92,3,-0.0,-33.93
2022-04-28,CVX,161.79,0.5,0,164.74,121.21,142.58,123.78,159.79,6.76,169.77,163.47,135.94,130.11,116.1,115.2,112.17,98.66,104.83,4,0,52314000000,15249000000,6259000000,-2746000000,energy,12979000000,28,315118868370,29333000000,28,7087000000,11671000000,17662000000,3.4,47947333333,58658000000,332780868370,174.76,49,117.13,118,57.63,0.77,0.08,174.54,10,151.36,3,23.18,0.45,0.08,174.54,10,151.36,3,23.18,0.45,0.08,174.76,49,0,93.31,220,102,81.45,0.84,0.08,0.25,0.28,0.71,0.4,0.09,6.02,0.5,47.65,95.49,15.85,0.06,-0.44,25.64,21.82,6.36,5.37,-0.65,0.01,0.13,-0.02,0.03,0.12,0.29,0.16,0.33,0.04,-31.92,-1.68,12.92,10.56,11.42,9.32,8.27,0.38,-0.26,0.31,18.0,-1.13,-0.08,-0.05,0.95,1.4,-0.01,0.19,0.24,0.39,0.4,0.44,0.64,0.54,0.04,0.25,-0.85,0.2,0.04,0.12,0.07,-0.02,0.01,0.13,0.31,0.03,0.16,0.33,0.12,0.29,0.15,1,0,3,0,0,47.65,5,0.01,57.15
2022-04-28,LYB,106.1,0.34,0,107.7,99.08,98.83,97.41,102.52,2.47,106.2,104.01,99.36,96.67,89.12,92.35,97.56,93.07,111.81,4,32000000,13157000000,2021000000,1318000000,-371000000,basic materials,1964000000,28,34482500000,12934000000,28,19000000,1785000000,11149000000,3.51,12713479927,13692072945,45631500000,114.95,7,89.24,93,25.71,0.66,0.08,114.95,7,97.37,21,17.58,0.5,0.08,114.95,7,101.41,3,13.54,0.35,0.08,114.95,7,0,84.17,147,54,30.78,0.71,0.08,0.15,0.57,0.84,0.68,0.38,2.62,0.34,30.22,88.93,33.93,0.32,-0.28,23.23,22.58,3.47,2.52,-0.1,0.03,0.07,-0.01,0.05,0.04,0.05,0.09,0.11,0.02,-0.4,2.09,3.37,3.14,4.24,2.75,1.42,0.18,-1.26,0.15,-1.19,-0.38,-0.26,-0.0,1.0,1.15,0.02,0.07,0.1,0.19,0.15,0.09,0.14,-0.05,0.02,0.07,-0.69,0.05,0.03,0.08,-0.13,-0.01,0.03,0.07,0.09,0.05,0.09,0.11,0.04,0.05,0.01,1,0,3,0,0,41.24,2,0.0,-3.68
2024-04-05,UBER,77.16,0.42,0,77.49,53.85,67.52,56.41,75.42,1.44,78.04,78.84,66.25,60.52,56.45,43.55,45.06,45.5,33.3,4,790000000,10131000000,3963000000,-654000000,0,technology,-316000000,5,160374513720,11161000000,5,48000000,5827000000,5334000000,0.22,10094869025,10568275713,165708513720,82.14,32,57.22,91,24.92,0.8,0.06,81.98,28,73.66,18,8.32,0.42,0.06,81.04,11,74.48,1,6.56,0.41,0.05,82.14,32,0,40.09,162,71,42.05,0.88,0.06,-0.03,0.2,0.59,0.33,0.07,15.83,0.42,350.2,837.69,52.92,0.03,-0.0,-524.39,41.81,16.36,15.18,-0.65,0.02,0.14,-0.0,0.03,0.12,0.34,0.15,0.37,0.02,-3.52,-1.68,5.45,5.55,5.18,6.72,5.35,0.22,-0.16,0.23,1.1,-1.31,0.07,-0.01,0.99,1.77,-0.02,0.16,0.27,0.37,0.77,0.71,0.7,1.32,-0.01,0.18,-1.06,0.19,0.09,0.07,0.35,-0.0,0.02,0.14,0.37,0.03,0.15,0.37,0.12,0.34,0.2,1,0,3,0,0,176.33,5,0.0,132.7
2021-12-31,MPC,63.99,1.31,1,63.27,58.51,62.26,59.84,64.06,0.96,62.61,62.55,67.04,60.68,57.5,53.93,60.97,60.54,45.06,12,0,35438000000,3254000000,774000000,-354000000,energy,2423000000,0,36090360000,26904000000,0,956000000,5291000000,21613000000,0.55,21163216000,30825524750,57703360000,68.78,66,56.08,102,12.7,0.62,0.07,65.41,24,59.96,11,5.45,0.74,0.02,65.17,3,59.96,11,5.21,0.77,0.02,68.78,66,0,50.19,165,63,18.59,0.74,0.07,0.07,0.29,0.68,0.43,0.75,1.02,1.31,117.0,89.54,87.92,0.6,-0.46,23.81,17.73,1.63,1.17,0.15,-0.0,0.03,0.01,-0.01,0.03,0.07,0.02,0.06,0.02,5.52,1.44,-1.53,1.1,1.62,2.01,0.5,0.08,-0.07,0.08,2.83,-1.94,-0.32,0.02,1.02,1.19,0.02,-0.05,0.05,0.11,0.19,0.05,0.06,0.42,0.0,-0.07,-1.01,-0.07,0.1,0.06,0.35,0.01,-0.0,0.03,0.07,-0.01,0.02,0.06,0.03,0.07,0.04,1,0,3,0,0,62.02,2,0.0,40.41
2021-12-31,GM,58.63,0.42,0,56.55,56.54,55.62,56.79,58.93,1.42,57.47,61.85,56.57,51.67,49.28,55.83,59.45,57.02,52.76,12,7900000000,33584000000,3998000000,1741000000,-16000000,consumer cyclical,5401000000,0,85482540000,109379000000,0,2478000000,20067000000,89312000000,1.16,35752178391,36886433065,174794540000,65.18,43,47.8,113,17.38,0.62,0.11,63.29,21,53.14,11,10.15,0.54,0.08,59.05,0,53.14,11,5.91,0.93,0.01,65.18,43,0,47.07,130,17,18.11,0.64,0.11,0.16,0.56,0.96,0.58,1.28,2.55,0.42,50.44,119.34,46.89,1.04,-0.01,32.36,43.72,5.2,2.32,-0.23,-0.01,0.05,0.04,-0.04,0.06,0.04,0.02,-0.0,0.02,4.64,-3.22,1.03,2.32,2.34,0.56,-0.14,0.1,-0.15,0.09,-2.44,-4.13,-0.01,0.02,1.02,1.05,-0.05,0.04,0.13,0.19,0.05,-0.01,0.03,0.11,-0.07,0.02,-5.45,0.09,0.09,0.05,0.13,0.04,-0.01,0.05,0.03,-0.04,0.02,-0.0,0.06,0.04,-0.02,1,0,3,0,0,61.47,4,0.0,7.18
2021-12-31,COP,72.18,0.45,1,71.39,59.67,67.51,61.73,72.74,1.62,70.78,72.12,75.38,63.66,54.86,56.03,60.08,55.99,42.84,12,62000000,15120000000,5296000000,2627000000,-609000000,energy,6431000000,0,93973307400,19934000000,0,295000000,5028000000,14906000000,2.19,13453129850,17321882875,108879307400,77.98,67,54.42,121,23.56,0.75,0.08,75.96,24,66.06,11,9.9,0.62,0.05,73.92,3,66.06,11,7.86,0.78,0.02,77.98,67,0,51.41,134,13,26.57,0.78,0.08,0.43,0.37,0.89,0.42,0.21,6.22,0.45,33.03,73.3,11.79,0.16,-0.23,16.93,20.56,7.2,5.43,-0.79,-0.01,0.07,0.01,-0.02,0.08,0.18,0.06,0.16,0.02,5.6,0.06,-1.6,2.84,4.33,3.23,2.02,0.15,-0.09,0.16,92.33,-1.04,-0.34,0.02,1.02,1.29,0.0,-0.04,0.13,0.32,0.29,0.2,0.29,0.68,-0.02,-0.06,-0.7,-0.04,0.18,0.16,0.4,0.01,-0.01,0.07,0.17,-0.02,0.06,0.16,0.08,0.18,0.09,1,0,3,0,0,35.95,4,0.0,66.64
2023-01-31,CAH,77.25,0.3,0,76.27,65.66,74.7,66.82,78.06,0.91,76.26,79.12,78.07,73.61,67.26,68.96,57.09,52.74,53.71,1,0,51469000000,1663000000,-130000000,-129000000,healthcare,58000000,31,19776000000,5262000000,31,71000000,3654000000,1608000000,1.14,50722155778,49708809158,21384000000,81.57,85,66.05,120,15.52,0.72,0.06,79.11,22,73.86,7,5.25,0.65,0.02,78.55,4,73.86,7,4.69,0.72,0.02,81.57,85,0,49.7,229,109,31.87,0.86,0.06,0.0,0.16,0.49,0.34,0.27,0.38,0.3,67.69,223.56,581.85,0.08,0.99,368.69,12.86,0.42,0.4,0.01,-0.01,0.03,0.01,-0.02,0.04,0.17,0.02,0.14,0.01,3.96,-1.87,-0.41,1.21,2.5,1.66,3.36,0.09,-0.05,0.12,-3.12,3.56,-0.51,0.01,1.01,1.12,-0.02,-0.01,0.05,0.15,0.12,0.35,0.46,0.44,-0.04,-0.02,0.56,0.01,0.06,0.09,0.06,0.01,-0.01,0.03,0.16,-0.02,0.02,0.14,0.04,0.17,0.12,1,0,3,0,0,168.2,1,0.0,42.0
2021-04-30,CVS,76.4,0.2,1,75.96,67.36,72.81,67.67,73.53,0.46,75.58,74.27,70.74,73.92,68.41,67.79,58.35,58.03,64.32,4,0,69097000000,12499000000,2223000000,-656000000,healthcare,4753000000,30,100771600000,82317000000,30,8922000000,5598000000,76719000000,1.73,68360722691,70239456491,177490600000,77.44,9,67.08,120,10.36,0.9,0.01,77.44,9,73.3,17,4.14,0.75,0.01,77.44,9,74.97,3,2.47,0.58,0.01,77.44,9,0,55.36,183,63,22.08,0.95,0.01,0.07,0.19,0.47,0.4,0.82,1.46,0.2,44.26,224.76,154.11,0.76,-0.3,37.34,14.2,2.57,1.43,-0.02,0.04,0.05,0.01,0.03,0.01,0.09,0.04,0.12,0.01,3.28,2.13,2.83,0.83,2.0,1.72,3.01,0.08,-0.12,0.11,0.54,-0.25,-0.59,0.01,1.01,1.13,0.03,0.08,0.03,0.12,0.13,0.31,0.32,0.19,0.02,0.07,-0.74,0.05,-0.04,0.08,-0.09,0.01,0.04,0.05,0.13,0.03,0.04,0.12,0.01,0.09,0.08,1,0,4,1,0,80.14,4,0.0,18.1
2021-04-30,ORCL,75.79,0.18,1,76.06,60.85,66.73,62.1,70.98,1.59,77.13,68.02,63.4,61.31,64.51,56.92,58.09,59.82,52.95,4,1782000000,10085000000,8170000000,5021000000,-699000000,technology,4639000000,61,223049970000,69299000000,61,-17000000,22321000000,46978000000,1.11,10071723754,11015145310,270027970000,80.21,11,59.74,98,20.47,0.78,0.06,80.21,11,69.91,30,10.3,0.57,0.06,80.21,11,73.85,7,6.36,0.31,0.06,80.21,11,0,54.87,234,136,25.34,0.83,0.06,0.46,0.41,0.81,0.5,0.31,22.12,0.18,68.29,382.87,17.31,0.21,-0.14,58.21,33.05,26.78,20.25,-1.87,0.07,0.14,-0.0,0.07,0.06,0.14,0.14,0.22,0.02,-5.36,7.77,6.2,4.83,2.82,3.77,2.95,0.16,-0.4,0.09,-1.69,0.25,0.71,-0.02,0.98,1.33,0.11,0.2,0.24,0.17,0.33,0.3,0.27,0.43,0.13,0.22,-0.38,0.07,0.03,-0.05,0.1,-0.0,0.07,0.14,0.22,0.07,0.14,0.22,0.06,0.14,0.07,1,0,3,0,0,135.61,5,0.0,43.64
2021-01-07,CI,220.5,0.19,0,205.53,188.39,189.12,187.26,204.78,5.95,200.83,211.48,184.38,167.53,177.93,175.68,187.44,199.49,201.31,1,0,41865000000,127867000000,4135000000,0,healthcare,6428000000,7,76788684000,32919000000,7,-33010000000,10182000000,22737000000,3.68,40037415532,40211614347,99525684000,224.96,57,158.84,105,66.12,0.93,0.02,220.51,0,190.88,1,29.63,1.0,0.0,220.51,0,190.88,1,29.63,1.0,0.0,224.96,57,0,158.84,105,0,66.12,0.93,0.02,0.15,0.45,1.0,0.45,0.43,1.83,0.19,59.96,317.71,173.21,0.3,0.0,15.48,0.78,2.38,1.91,0.08,0.08,0.17,0.07,0.0,0.08,0.09,0.09,0.1,0.03,78.68,9.02,18.06,17.66,10.64,8.96,5.51,0.59,-0.08,0.59,7.72,-0.5,0.66,0.1,1.1,1.26,0.04,0.2,0.32,0.24,0.26,0.18,0.11,0.1,-0.05,0.09,-1.56,0.15,0.1,-0.06,-0.07,0.07,0.08,0.17,0.18,0.0,0.09,0.1,0.08,0.09,0.01,1,0,4,1,0,98.48,4,0.01,2.1
2021-01-07,XOM,44.96,75.75,1,42.38,42.68,37.99,41.02,39.26,1.35,41.86,40.17,32.99,33.96,40.03,43.23,44.45,47.23,62.72,1,1016000000,46203000000,15973000000,-20070000000,-3715000000,energy,3991000000,7,191782500000,65960000000,7,72000000,4364000000,61596000000,0.01,46546477000,56380651857,253378500000,45.57,0,31.11,70,14.46,0.96,0.01,45.57,0,40.44,30,5.13,0.88,0.01,45.57,0,40.97,7,4.6,0.87,0.01,55.36,213,213,31.11,70,0,24.25,0.57,0.23,0.09,0.21,0.6,0.35,0.34,4.15,75.75,5761.15,76.06,18.32,0.32,0.19,63.49,15.86,5.48,3.4,-0.75,0.15,0.18,0.06,0.08,0.03,-0.04,0.12,0.03,0.03,12.4,4.79,5.98,3.67,1.23,0.35,0.08,0.2,-0.05,0.2,1.59,-0.2,1.97,0.07,1.07,1.04,0.12,0.36,0.32,0.12,0.04,0.01,-0.05,-0.28,0.04,0.27,-0.84,0.22,-0.03,-0.15,-0.29,0.06,0.15,0.18,0.1,0.08,0.12,0.03,0.03,-0.04,-0.07,0,1,4,1,0,1479.14,5,0.0,-32.43
2021-01-07,CNC,69.75,2.19,0,61.41,62.91,62.19,63.43,63.28,3.85,59.35,63.39,63.59,58.73,60.6,64.76,63.93,65.5,63.86,1,0,28288000000,3304000000,-12000000,0,healthcare,446000000,7,40585362750,16779000000,7,192000000,10800000000,5979000000,0.47,28324133637,29493759196,46564362750,72.31,58,53.6,106,18.71,0.86,0.04,69.96,0,57.56,16,12.4,0.98,0.0,69.96,0,57.91,10,12.05,0.98,0.0,72.31,58,0,53.6,106,0,18.71,0.86,0.04,0.02,0.66,1.0,0.66,0.41,1.43,2.19,148.28,67.6,47.12,0.15,-0.0,104.4,14.09,1.65,1.38,-0.06,0.1,0.12,0.14,-0.03,0.02,-0.0,-0.01,-0.03,0.06,41.6,6.36,3.08,3.67,2.29,1.0,0.97,0.15,-0.04,0.15,5.54,1.06,0.61,0.18,1.18,1.08,0.1,0.1,0.19,0.15,0.08,0.09,0.06,0.09,-0.06,-0.07,-0.04,-0.0,0.08,-0.03,0.0,0.14,0.1,0.12,0.1,-0.03,-0.01,-0.03,0.02,-0.0,-0.02,0,1,4,1,0,83.6,2,0.0,-3.84
2021-01-07,MRK,80.12,0.16,0,77.49,76.55,77.83,76.52,76.68,1.13,76.49,77.24,74.3,77.91,81.57,76.77,73.75,76.02,82.37,1,5837000000,12515000000,6982000000,-2094000000,-1542000000,healthcare,-881000000,7,202808056209,31791000000,7,134000000,8062000000,23729000000,1.32,12671934688,12606181833,226537056209,82.29,111,70.5,69,11.79,0.82,0.03,80.45,0,74.12,17,6.33,0.95,0.0,80.45,0,76.17,3,4.28,0.92,0.0,83.72,126,15,70.15,206,137,13.57,0.73,0.04,-0.07,0.47,0.87,0.54,0.16,16.21,0.16,60.68,373.55,23.05,0.12,0.74,-257.14,32.45,18.1,16.09,-0.12,0.04,0.03,0.03,0.01,-0.01,0.0,-0.0,0.01,0.01,14.52,2.88,2.91,0.74,-0.36,0.67,1.06,0.14,-0.03,0.05,4.04,-0.01,-3.03,0.05,1.05,1.04,0.04,0.08,0.03,-0.02,0.04,0.09,0.05,-0.03,-0.01,0.03,-1.33,0.04,-0.05,-0.04,-0.1,0.03,0.04,0.03,0.05,0.01,-0.0,0.01,-0.01,0.0,0.02,1,0,4,1,0,52.39,5,0.0,-5.92
2023-11-10,LEN,122.2,0.3,1,115.99,109.18,118.17,112.39,112.65,5.99,107.91,110.87,117.21,125.83,123.54,111.2,113.3,103.18,87.62,11,0,8729603000,2186180000,1108996000,-107082000,consumer cyclical,1526378000,71,34147323600,3461111000,71,23725000,3921865000,-460754000,3.52,8490449266,10227576984,33686569600,133.24,119,102.9,15,30.34,0.64,0.09,122.65,0,102.9,15,19.75,0.98,0.0,122.65,0,103.41,11,19.24,0.98,0.0,133.24,119,0,96.06,242,227,37.18,0.7,0.09,0.17,0.53,0.82,0.65,0.1,3.91,0.3,34.72,113.94,29.13,-0.01,-0.1,22.07,15.41,3.86,3.34,-0.57,0.08,0.03,0.05,0.03,-0.05,0.0,-0.02,0.03,0.05,57.16,11.33,2.5,-1.21,-0.34,2.2,1.48,1.29,-0.09,0.11,4.05,3.54,2.61,0.13,1.13,1.1,0.1,0.04,-0.03,-0.01,0.1,0.08,0.18,0.39,-0.03,-0.08,-0.66,-0.05,-0.07,0.02,0.29,0.05,0.08,0.03,0.09,0.03,-0.02,0.03,-0.05,0.0,0.05,1,0,4,1,0,46.54,2,-0.0,32.38
2023-11-10,NRG,45.55,0.95,1,44.61,35.74,38.92,36.27,40.57,1.25,42.7,38.55,37.92,37.45,37.33,33.56,32.64,33.77,38.23,11,0,7946000000,1525000000,343000000,-121000000,utilities,921000000,41,9480364772,11900000000,41,14000000,401000000,11499000000,2.55,10950684825,8100156584,20979364772,46.82,4,35.98,88,10.84,0.88,0.03,46.82,4,39.98,30,6.84,0.81,0.03,46.82,4,41.49,11,5.33,0.76,0.03,46.82,4,0,30.25,239,151,16.57,0.92,0.03,0.12,0.41,0.65,0.63,1.26,1.19,0.95,17.87,18.82,15.78,1.21,-0.35,22.78,13.76,2.64,1.17,-0.02,0.12,0.17,0.02,0.1,0.04,0.12,0.15,0.23,0.03,11.4,7.0,3.81,2.7,2.05,2.4,2.15,0.11,-0.32,0.06,0.63,0.83,0.31,0.07,1.07,1.36,0.18,0.2,0.22,0.22,0.36,0.4,0.35,0.19,0.11,0.13,-0.15,0.02,0.01,0.0,-0.15,0.02,0.12,0.17,0.26,0.1,0.15,0.23,0.04,0.12,0.07,1,0,4,1,0,18.31,1,0.01,16.69
2021-06-28,AIG,47.96,0.25,0,48.7,40.0,47.82,41.5,50.11,1.56,50.67,51.48,47.08,46.75,43.33,40.29,37.68,39.05,31.7,6,0,14418000000,12330000000,3869000000,-283000000,financial services,6493000000,89,41386167450,35648000000,89,-3318000000,2796000000,32852000000,0.97,10676409308,10888495128,74238167450,54.08,26,44.54,95,9.54,0.36,0.13,54.08,26,46.83,10,7.25,0.16,0.13,51.98,12,46.83,10,5.15,0.22,0.08,54.08,26,0,29.71,242,147,24.37,0.75,0.13,0.45,0.3,0.39,0.76,0.86,2.87,0.25,49.69,201.72,70.27,0.79,-0.07,11.43,6.02,5.15,3.8,0.93,-0.04,0.0,-0.02,-0.03,0.05,0.21,0.02,0.17,0.03,-10.84,-3.52,0.44,0.4,1.16,1.53,1.71,0.04,-0.24,0.08,2.08,-9.0,-0.65,-0.05,0.95,1.19,-0.07,0.02,0.03,0.11,0.19,0.27,0.23,0.51,-0.02,0.08,-1.21,0.09,0.01,0.08,0.19,-0.02,-0.04,0.0,0.16,-0.03,0.02,0.17,0.05,0.21,0.15,1,0,2,0,0,67.22,2,0.0,53.63
2021-06-28,PFE,39.12,0.25,1,39.26,36.75,37.33,36.84,39.34,0.26,39.57,39.55,38.69,35.72,34.25,36.64,37.71,36.41,35.26,6,2014000000,14582000000,10371000000,4877000000,-2172000000,healthcare,6295000000,85,218993760000,38188000000,85,658000000,1768000000,36420000000,0.78,13652108636,18706448583,255413760000,41.09,54,33.44,117,7.65,0.74,0.05,40.72,18,38.48,27,2.24,0.29,0.04,39.84,13,38.7,10,1.14,0.37,0.02,43.08,201,147,32.8,242,125,10.28,0.61,0.1,0.43,0.22,0.74,0.29,0.17,15.02,0.25,50.42,201.01,13.38,0.17,-0.45,40.57,24.63,17.52,11.71,-3.31,-0.01,0.05,-0.0,-0.0,0.05,0.07,0.05,0.07,0.01,-1.8,-0.43,0.21,1.13,1.22,0.5,0.23,0.05,-0.02,0.03,3.19,-3.0,-0.07,-0.01,0.99,1.07,-0.01,0.01,0.1,0.14,0.07,0.04,0.07,0.11,0.0,0.02,-0.98,0.02,0.08,0.04,0.07,-0.0,-0.01,0.05,0.06,-0.0,0.05,0.07,0.05,0.07,0.01,1,0,2,0,0,79.16,5,0.0,11.34
2021-06-28,DELL,50.53,0.27,0,50.72,40.07,47.17,41.27,50.72,0.71,51.78,50.05,51.12,44.57,40.68,38.08,37.12,34.68,30.35,6,619000000,22590000000,5264000000,887000000,0,technology,2602000000,59,38554390000,48914000000,59,0,15174000000,33740000000,1.6,23404499004,25567975955,72294390000,53.0,18,41.07,119,11.93,0.79,0.05,53.0,18,49.31,10,3.69,0.33,0.05,52.39,12,49.31,10,3.08,0.4,0.04,53.0,18,0,29.83,241,122,23.17,0.89,0.05,0.12,0.16,0.51,0.31,1.27,1.71,0.27,31.52,117.52,68.86,0.88,0.0,27.78,13.73,3.2,1.51,-0.2,-0.0,0.07,-0.0,0.0,0.08,0.23,0.08,0.23,0.01,-5.0,0.48,-0.29,1.99,2.46,2.49,2.24,0.08,-0.14,0.09,-11.42,-2.63,-0.19,-0.02,0.98,1.33,0.01,-0.01,0.13,0.24,0.33,0.36,0.46,0.66,0.03,0.01,1.68,-0.02,0.15,0.1,0.22,-0.0,-0.0,0.07,0.22,0.0,0.08,0.23,0.08,0.23,0.14,1,0,2,0,0,47.64,2,0.0,67.12
